room_type_Entire home/apt,neighbourhood_group_Manhattan,room_type_Shared room,neighbourhood_group_Bronx,minimum_nights,availability_365,neighbourhood_encoded,calculated_host_listings_count,number_of_reviews,price
True,False,False,False,1,0,1115,1,0,5.081404364984463
False,False,False,False,1,88,2465,1,1,5.017279836814924
False,False,False,False,2,0,3714,1,1,4.330733340286331
False,False,False,False,1,0,237,2,0,5.198497031265826
False,False,False,False,4,0,3920,1,0,4.2626798770413155
False,False,False,False,2,335,426,10,63,4.61512051684126
True,True,False,False,15,0,899,1,1,4.174387269895637
False,True,False,False,3,219,911,3,9,5.017279836814924
False,False,False,False,1,3,3714,2,6,3.828641396489095
True,True,False,False,2,198,2658,2,60,5.707110264748875
False,False,False,False,2,5,237,4,12,3.713572066704308
True,True,False,False,4,4,338,1,60,5.3981627015177525
True,True,False,False,3,79,911,1,8,5.25227342804663
True,False,False,False,3,68,506,1,27,5.3981627015177525
True,True,False,False,30,81,911,1,0,6.2166061010848646
True,True,False,False,4,0,1971,1,32,4.61512051684126
True,True,False,False,4,0,485,1,0,5.5254529391317835
True,False,False,False,30,302,3714,1,10,4.465908118654584
False,False,False,False,2,0,3920,2,15,4.2626798770413155
True,False,False,False,3,10,2465,1,10,4.61512051684126
True,True,False,False,30,213,1853,4,0,4.795790545596741
False,False,False,False,2,315,426,1,2,4.2626798770413155
True,False,False,False,30,31,154,1,0,5.081404364984463
True,False,False,False,1,21,621,1,48,4.51085950651685
True,False,False,False,2,0,1564,1,1,5.017279836814924
False,False,False,False,1,139,61,1,16,3.828641396489095
False,False,False,False,1,87,11,3,50,3.912023005428146
False,False,False,False,2,9,3920,2,1,4.51085950651685
False,False,False,False,2,171,3714,2,2,4.110873864173311
True,True,False,False,2,0,1853,1,0,5.081404364984463
True,True,False,False,3,357,1798,1,0,6.398594934535208
True,True,False,False,3,32,1117,2,103,4.61512051684126
True,False,False,False,28,339,141,1,0,5.049856007249537
False,False,False,False,30,7,3714,4,2,4.61512051684126
False,False,False,False,1,149,185,2,97,3.9318256327243257
False,False,False,False,5,0,235,1,13,3.6635616461296463
True,True,False,False,30,325,1971,34,7,4.7535901911063645
True,False,False,False,2,66,489,1,15,5.484796933490655
False,True,False,False,1,359,1113,20,0,5.075173815233827
False,False,False,False,20,0,535,1,3,3.9318256327243257
True,True,False,False,15,1,1798,1,5,4.330733340286331
False,True,False,False,5,0,1113,1,4,5.017279836814924
True,False,False,False,10,152,3920,1,49,4.875197323201151
True,False,False,False,1,148,900,1,89,5.017279836814924
False,False,False,False,3,90,621,1,33,4.5217885770490405
False,False,False,False,1,49,237,5,34,4.394449154672439
True,True,False,False,30,0,1117,1,0,5.303304908059076
True,False,False,False,3,153,231,1,53,5.111987788356544
True,False,False,False,2,264,621,1,172,5.111987788356544
True,False,False,False,2,218,233,1,279,5.170483995038151
False,False,False,False,2,0,3920,2,19,4.330733340286331
False,False,False,False,4,22,2465,2,0,4.110873864173311
False,False,False,False,2,0,423,2,1,4.189654742026425
False,True,False,False,1,9,1798,1,4,4.330733340286331
True,True,False,False,30,365,485,87,0,5.247024072160486
True,True,False,False,31,338,1798,33,1,5.017279836814924
False,False,False,False,1,11,1564,1,25,4.394449154672439
False,True,False,False,4,20,1113,2,34,4.394449154672439
True,True,False,False,4,0,1113,1,1,6.186208623900494
True,False,False,False,3,0,109,1,1,4.110873864173311
False,False,False,False,4,333,2465,2,57,4.2626798770413155
True,True,False,False,3,126,2658,1,14,5.786897381366708
True,True,False,False,30,337,1113,232,0,5.648974238161206
False,False,False,False,1,301,186,4,11,4.836281906951478
True,True,False,False,3,348,2658,1,6,5.703782474656201
True,False,False,False,180,365,390,1,1,4.852030263919617
True,False,False,False,28,216,3714,1,4,4.2626798770413155
True,True,False,False,3,0,2658,1,16,4.912654885736052
False,True,False,False,1,0,911,2,77,4.454347296253507
True,False,False,False,30,133,3714,1,4,4.7535901911063645
False,False,False,False,1,30,185,2,73,4.394449154672439
False,True,False,False,3,0,2658,1,8,3.9318256327243257
True,False,False,False,5,0,144,1,1,5.303304908059076
False,False,False,False,3,171,2465,3,92,3.9318256327243257
False,True,True,False,2,109,1117,9,60,3.912023005428146
True,False,False,False,1,0,2465,1,9,4.564348191467836
False,True,False,False,2,0,2658,1,14,4.795790545596741
False,True,False,False,5,164,911,1,24,4.406719247264253
True,True,False,False,2,247,358,1,18,5.093750200806762
True,True,False,False,1,117,744,6,54,5.69035945432406
False,False,False,False,1,0,3714,1,25,4.02535169073515
False,False,False,False,30,365,3714,43,1,4.060443010546419
False,True,False,False,1,365,1853,1,1,4.61512051684126
True,True,False,False,3,0,392,1,0,5.303304908059076
False,False,False,False,5,33,3920,1,1,3.912023005428146
False,False,False,False,2,365,85,3,12,3.7612001156935624
True,True,False,False,4,38,744,1,8,6.255750041753367
True,False,False,False,2,119,1564,1,29,4.875197323201151
False,False,False,False,2,59,3714,1,34,4.61512051684126
True,False,False,False,6,339,621,3,14,4.454347296253507
False,False,False,False,1,0,309,1,2,4.61512051684126
True,True,False,False,1,123,1958,6,4,5.14166355650266
False,False,False,False,12,365,3714,4,4,4.454347296253507
False,False,False,False,30,230,3920,2,17,4.174387269895637
False,False,False,False,1,178,3714,3,0,4.61512051684126
True,False,False,False,30,252,3920,1,21,4.948759890378168
True,False,False,False,13,0,177,1,0,5.017279836814924
True,True,False,False,5,3,2658,1,16,4.51085950651685
False,False,False,False,3,0,535,2,0,4.02535169073515
False,True,False,False,1,56,346,4,51,4.59511985013459
True,True,False,False,2,0,1958,1,0,5.327876168789581
True,False,False,False,7,1,3714,1,4,4.564348191467836
False,False,False,False,1,0,284,2,5,4.727387818712341
True,False,False,False,3,324,900,1,50,5.327876168789581
False,False,False,False,1,95,537,1,16,3.58351893845611
False,False,False,False,7,0,1564,1,0,3.9512437185814275
False,False,False,False,2,174,423,2,48,4.61512051684126
False,False,False,False,4,0,3714,1,0,4.110873864173311
False,True,False,False,2,23,1958,2,176,4.330733340286331
False,False,False,False,3,0,2465,1,0,4.574710978503383
False,False,False,False,3,305,106,1,1,3.713572066704308
False,False,False,False,5,1,1115,3,35,3.970291913552122
False,False,False,False,14,0,2465,1,1,4.110873864173311
True,False,False,False,1,0,621,1,10,4.61512051684126
False,False,False,False,5,156,900,1,11,3.4011973816621555
False,False,False,False,7,287,218,3,16,4.189654742026425
True,True,False,False,30,332,1798,15,12,4.709530201312334
True,True,False,False,1,75,1798,1,12,5.111987788356544
False,False,False,False,7,0,157,1,1,3.828641396489095
True,False,False,False,3,332,1564,1,36,5.017279836814924
True,False,False,False,2,234,1115,1,328,4.976733742420574
False,True,False,False,3,45,1971,3,77,4.844187086458591
True,True,False,False,3,51,1853,1,67,5.3612921657094255
True,False,False,False,4,267,175,2,68,4.51085950651685
True,False,False,False,1,0,3920,1,0,4.61512051684126
True,False,False,False,20,204,1564,3,49,4.997212273764115
False,False,True,False,2,358,164,8,8,3.713572066704308
True,False,False,False,30,108,3920,7,1,4.795790545596741
True,True,False,False,5,0,358,1,8,5.351858133476067
False,True,False,False,4,0,338,1,4,4.248495242049359
False,False,False,False,1,0,3920,1,0,4.110873864173311
False,False,False,False,1,179,900,2,150,4.110873864173311
True,False,False,False,3,105,3714,1,3,4.394449154672439
False,True,False,False,10,0,1971,1,2,3.58351893845611
True,False,False,False,2,37,3714,3,213,5.14166355650266
False,False,False,True,2,145,46,4,63,3.5263605246161616
True,False,False,False,2,14,489,1,8,4.948759890378168
True,True,False,False,30,342,1971,65,0,5.303304908059076
True,False,False,False,30,0,3920,1,12,5.225746673713202
False,False,False,False,1,0,186,2,15,3.871201010907891
True,True,False,False,1,0,1113,1,0,5.375278407684165
False,True,False,False,1,0,1113,2,2,4.394449154672439
True,False,False,False,2,270,3920,2,17,5.14166355650266
True,False,False,False,4,0,3920,1,2,3.6375861597263857
False,True,False,False,3,179,252,3,4,4.605170185988092
True,True,False,False,2,29,1853,1,38,4.605170185988092
True,True,False,False,2,36,1798,1,134,5.017279836814924
False,False,False,False,2,173,3714,2,0,5.5254529391317835
True,True,False,False,2,0,1113,1,8,5.0106352940962555
False,True,True,False,1,64,1117,2,2,4.189654742026425
False,False,False,False,3,365,500,5,0,4.248495242049359
True,False,False,False,5,5,3714,2,6,4.454347296253507
False,True,False,False,4,0,744,2,0,5.017279836814924
True,False,False,False,2,0,900,1,1,4.394449154672439
True,False,False,False,4,107,29,1,20,4.997212273764115
True,True,False,False,13,0,1117,1,21,5.081404364984463
True,False,False,False,3,85,3920,1,3,5.484796933490655
True,True,False,False,2,0,2658,1,18,4.61512051684126
True,True,False,False,2,0,1853,1,4,5.298317366548036
True,True,False,False,30,284,1798,49,0,5.442417710521793
True,True,False,False,1,0,2658,2,1,5.5254529391317835
False,False,False,False,1,321,110,4,0,3.912023005428146
True,True,False,False,1,135,2658,1,64,4.836281906951478
False,True,False,False,2,0,1545,1,0,5.860786223465865
False,True,False,False,1,278,1958,1,12,4.912654885736052
True,True,False,False,2,331,744,327,13,5.44673737166631
False,False,False,False,1,69,3714,3,107,3.912023005428146
False,False,False,False,2,345,2465,8,11,4.189654742026425
True,False,False,False,2,65,83,3,0,4.394449154672439
False,False,False,False,2,0,54,1,2,3.713572066704308
True,False,False,False,2,241,572,2,6,4.836281906951478
True,True,False,False,3,274,1798,1,130,5.135798437050262
True,True,False,False,1,364,485,2,0,5.730099782973574
True,True,False,False,7,0,1798,1,1,4.189654742026425
True,True,False,False,3,87,1798,1,53,5.860786223465865
False,False,False,False,2,319,2465,3,40,3.4011973816621555
False,True,False,False,7,156,2658,1,6,4.248495242049359
True,False,False,False,1,85,2465,1,1,4.61512051684126
True,False,False,False,2,25,535,1,1,5.017279836814924
True,False,False,False,16,365,83,5,5,6.028278520230698
False,False,False,False,1,115,64,1,26,4.330733340286331
False,False,False,False,2,180,175,4,14,4.204692619390966
True,True,False,False,15,0,2658,1,2,4.356708826689592
True,True,False,False,1,186,1958,1,65,5.017279836814924
True,True,False,False,28,250,1545,49,0,6.5722825426940075
True,True,False,False,6,0,1545,1,0,5.993961427306569
True,False,False,False,2,28,489,1,3,5.5254529391317835
True,False,False,False,7,22,106,1,23,3.912023005428146
False,False,False,False,1,152,3714,6,58,3.784189633918261
False,False,False,False,2,304,506,6,71,4.709530201312334
True,True,False,False,2,309,744,327,7,5.459585514144159
False,False,False,False,3,0,3920,1,5,5.303304908059076
False,False,False,False,1,61,26,1,34,3.9318256327243257
False,False,False,False,3,0,423,1,0,3.828641396489095
False,False,False,False,3,258,3714,1,87,3.828641396489095
True,True,False,False,2,0,2658,1,7,5.017279836814924
False,False,False,False,3,361,218,8,52,4.143134726391533
True,False,False,False,14,0,390,1,7,4.51085950651685
False,False,False,False,7,0,3920,1,1,4.189654742026425
False,True,False,False,1,0,2658,1,0,3.58351893845611
True,True,False,False,1,0,1958,1,0,5.62040086571715
False,True,False,False,1,0,1853,1,4,4.394449154672439
False,False,False,False,1,365,1564,1,5,4.394449154672439
True,False,False,False,2,0,309,1,9,4.2626798770413155
True,True,False,False,1,0,768,1,0,5.521460917862246
False,True,True,False,10,0,1853,4,21,4.189654742026425
True,True,False,False,1,0,1853,1,2,5.198497031265826
True,False,False,False,2,188,1115,1,21,4.941642422609304
True,False,False,False,3,0,3920,1,3,5.3471075307174685
False,False,False,False,1,123,106,1,0,4.394449154672439
False,True,False,False,2,280,2658,4,26,4.709530201312334
True,True,False,False,30,87,744,1,0,5.303304908059076
False,False,False,False,2,0,237,1,8,4.394449154672439
True,True,False,False,30,3,1545,1,16,5.198497031265826
True,False,False,False,2,365,284,3,8,5.541263545158426
True,False,False,False,18,0,621,1,11,4.3694478524670215
False,True,False,False,1,199,1117,4,186,4.189654742026425
True,False,False,False,1,2,1564,1,15,5.303304908059076
True,True,False,False,1,232,368,2,46,5.25227342804663
False,False,False,False,1,119,423,2,76,3.784189633918261
False,True,False,False,1,188,1117,1,91,4.330733340286331
False,False,False,False,1,1,537,2,29,4.02535169073515
True,False,False,False,1,28,3714,1,35,4.564348191467836
False,False,False,False,1,0,3920,3,3,4.5217885770490405
False,True,False,False,5,0,2658,1,5,4.330733340286331
False,False,False,False,14,38,3920,2,30,4.189654742026425
False,False,False,False,4,286,537,2,19,4.51085950651685
True,False,False,False,1,0,1564,2,3,4.836281906951478
True,True,False,False,1,0,2658,3,2,5.017279836814924
False,False,False,False,2,28,3920,1,74,4.189654742026425
True,True,False,False,1,0,1545,1,0,5.231108616854587
False,True,False,False,1,364,1545,2,1,5.707110264748875
False,False,False,False,2,365,3920,3,28,4.465908118654584
True,False,False,False,3,270,3920,1,7,4.983606621708336
False,False,False,False,5,0,1564,1,0,3.828641396489095
False,False,False,False,2,85,85,3,6,4.997212273764115
True,False,False,False,2,0,3920,1,7,5.303304908059076
False,False,False,False,1,356,423,2,224,4.02535169073515
False,False,False,False,1,70,621,1,0,3.970291913552122
False,False,False,False,6,299,237,5,26,3.7612001156935624
True,True,False,False,1,53,1971,1,171,4.51085950651685
False,False,False,False,2,0,3714,1,2,4.110873864173311
True,False,False,False,3,193,3920,1,27,5.081404364984463
True,False,False,False,2,13,1564,1,14,5.375278407684165
True,False,False,False,3,96,1564,1,18,4.836281906951478
True,True,False,False,2,17,177,1,20,5.560681631015528
True,True,False,False,2,0,1545,1,5,4.836281906951478
True,False,False,False,4,0,900,1,1,4.2626798770413155
False,False,False,True,3,0,40,4,0,3.58351893845611
True,False,False,False,6,0,3920,2,0,5.455321115357702
False,False,False,False,1,0,3714,1,0,5.017279836814924
False,False,False,False,5,0,1564,1,0,3.9318256327243257
False,False,False,False,10,0,1115,1,0,4.51085950651685
True,False,False,False,1,0,83,1,2,5.017279836814924
True,False,False,False,3,77,2465,3,0,4.795790545596741
True,False,False,False,2,271,3714,1,125,4.983606621708336
False,False,False,False,3,0,3920,1,0,4.330733340286331
True,False,False,False,1,178,40,1,53,4.143134726391533
True,False,False,False,4,170,3920,2,0,5.993961427306569
False,True,False,False,1,203,1545,1,4,5.170483995038151
True,True,False,False,2,358,1798,1,68,6.054439346269371
True,False,False,False,3,218,1564,2,83,5.707110264748875
True,True,False,False,1,0,1853,1,1,4.912654885736052
False,True,False,False,2,0,899,1,0,4.1588830833596715
False,False,False,False,3,81,423,1,8,4.330733340286331
True,False,False,False,2,214,1115,1,23,5.181783550292085
True,True,False,False,2,108,1113,1,79,5.081404364984463
True,False,False,False,2,0,3920,1,0,5.017279836814924
True,True,False,False,30,345,1545,121,0,5.91350300563827
False,False,False,False,7,0,2465,1,0,3.8918202981106265
True,True,False,False,30,286,911,1,35,5.303304908059076
False,False,False,False,2,0,3920,2,5,4.394449154672439
False,True,False,False,1,0,899,1,0,4.61512051684126
True,True,False,False,3,10,1113,1,0,5.5254529391317835
False,False,False,True,3,365,28,1,0,4.61512051684126
True,False,False,True,3,169,9,7,0,4.59511985013459
False,False,False,False,1,364,235,1,42,4.454347296253507
False,False,False,False,3,83,423,1,13,4.02535169073515
False,False,False,False,5,99,2465,2,6,4.2626798770413155
True,True,False,False,3,0,252,1,0,4.189654742026425
False,True,False,False,30,282,768,1,13,4.499809670330265
False,False,False,False,2,349,59,2,4,4.02535169073515
True,False,False,False,28,219,535,1,9,4.394449154672439
False,True,False,False,1,283,288,9,22,5.521460917862246
False,True,False,False,1,0,911,1,1,4.454347296253507
False,True,False,False,4,0,2658,1,8,4.189654742026425
False,False,False,False,3,58,500,2,3,3.784189633918261
True,False,False,False,2,182,284,3,398,5.135798437050262
False,True,False,False,6,0,1971,1,4,4.564348191467836
False,False,False,False,1,84,85,4,15,4.61512051684126
True,True,False,False,14,0,2658,1,6,4.663439094112067
True,False,False,False,3,43,3714,3,3,4.454347296253507
False,False,False,False,5,29,900,1,16,4.394449154672439
True,True,False,False,3,73,1958,1,2,5.351858133476067
False,True,False,False,1,270,899,1,2,4.700480365792417
True,True,False,False,30,210,1545,1,66,5.811140992976701
False,False,False,False,2,1,2465,1,0,4.605170185988092
False,False,False,False,7,0,1564,1,0,4.61512051684126
True,True,False,False,15,0,1971,3,5,4.564348191467836
False,False,False,False,1,0,2465,3,0,3.713572066704308
True,True,False,False,4,148,392,1,2,5.375278407684165
False,False,False,False,30,328,3714,3,15,4.189654742026425
True,False,False,False,1,53,26,1,52,4.465908118654584
